borough,PC,MV,CAR,BUS,LGV,HGV,Road,RCat,iDir,Year,dCount,lat,lng
Greenwich,8,48,792,19,159,95,A2,PU,E,2011,05/04/2011,51.474499739999999,0.023078427999999998
Greenwich,1,20,849,14,192,90,A205,PU,E,2011,04/07/2011,51.450962269999998,0.032112598999999999
Greenwich,10,8,530,49,88,44,A206,PU,E,2011,12/07/2011,51.490694070000004,0.083764533000000002
Greenwich,2,7,398,26,60,31,A205,PU,N,2011,09/06/2011,51.482808589999998,0.062333665999999996
Greenwich,6,41,658,5,163,25,A20,PU,N,2011,30/06/2011,51.452474729999999,0.027861804
Greenwich,0,82,1809,15,500,214,A102,PU,N,2011,14/09/2011,51.495513389999999,0.0038393379999999999
Greenwich,16,19,555,28,213,38,A206,PU,E,2011,24/03/2011,51.483880759999998,0.00044871800000000002
Greenwich,23,22,422,10,97,38,A2209,PU,N,2011,23/09/2011,51.480414619999998,-0.023178096000000002
Greenwich,9,6,169,16,42,16,A2211,PU,N,2011,15/07/2011,51.474240729999998,-0.014373048999999999
Greenwich,6,8,320,13,59,28,A205,PU,N,2011,29/03/2011,51.458644679999999,0.045409468000000001
Greenwich,0,62,1988,16,491,176,A2,PU,E,2011,22/03/2011,51.455927320000001,0.056803449999999998
Greenwich,0,9,806,9,124,72,A2016,PU,E,2011,21/03/2011,51.494955419999997,0.087373268000000004
Greenwich,12,29,449,23,114,37,A20,PU,E,2011,13/09/2011,51.45577789,0.013613976999999999
Greenwich,0,83,1668,24,471,164,A2,PU,E,2011,11/07/2011,51.459820610000001,0.034679789000000003
Greenwich,0,92,1519,19,442,189,A102,PU,E,2011,26/09/2011,51.488691179999996,0.013623388
Greenwich,0,101,2016,20,465,173,A102,PU,N,2011,08/06/2011,51.483537990000002,0.020439413
