borough,PC,MV,CAR,BUS,LGV,HGV,Road,RCat,iDir,Year,dCount,lat,lng
Greenwich,5,39,622,4,187,31,A20,PU,E,2015,24/06/2015,51.440902899999998,0.041738731000000001
Greenwich,0,23,541,0,130,4,A2213,PU,E,2015,05/06/2015,51.463078090000003,0.028331843999999998
Greenwich,7,39,659,7,186,77,A2,PU,E,2015,30/04/2015,51.47348023,0.014393443000000001
Greenwich,0,81,2036,19,684,170,A102,PU,N,2015,17/09/2015,51.495513389999999,0.0038393379999999999
Greenwich,0,68,1800,21,523,166,A2,PU,E,2015,19/06/2015,51.455927320000001,0.056803449999999998
Greenwich,14,42,629,19,174,91,A2,PU,E,2015,03/07/2015,51.47341514,-0.018728811000000001
Greenwich,0,90,1922,20,583,160,A2,PU,N,2015,07/07/2015,51.469323490000001,0.028076088999999999
Greenwich,5,23,482,9,129,5,A2213,PU,N,2015,30/06/2015,51.455510629999999,0.026513755999999999
Greenwich,0,73,1538,19,461,162,A2,PU,E,2015,12/10/2015,51.459820610000001,0.034679789000000003
Greenwich,2,10,641,12,165,50,A2016,PU,E,2015,07/07/2015,51.49838432,0.10683640300000001
Greenwich,0,99,1647,14,518,124,A102,PU,E,2015,30/06/2015,51.488691179999996,0.013623388
Greenwich,0,82,1940,24,524,170,A102,PU,N,2015,25/09/2015,51.479056239999998,0.022199944999999999
