borough,PC,MV,CAR,BUS,LGV,HGV,Road,RCat,iDir,Year,dCount,lat,lng
Greenwich,6,48,881,24,238,90,A2,PU,E,2010,22/09/2010,51.474499739999999,0.023078427999999998
Greenwich,4,43,777,9,195,41,A20,PU,E,2010,25/06/2010,51.440902899999998,0.041738731000000001
Greenwich,4,24,896,11,248,66,A205,PU,N,2010,08/10/2010,51.450962269999998,0.032112598999999999
Greenwich,3,22,929,21,265,90,A205,PU,E,2010,18/03/2010,51.456203860000002,0.040982027000000004
Greenwich,1,3,410,20,41,6,A2041,PU,E,2010,17/03/2010,51.504897749999998,0.10468717499999999
Greenwich,6,41,717,9,184,69,A2,PU,E,2010,16/03/2010,51.47348023,0.014393443000000001
Greenwich,0,113,1839,22,651,169,A102,PU,N,2010,15/09/2010,51.495513389999999,0.0038393379999999999
Greenwich,17,9,184,7,60,12,A206,PU,E,2010,23/03/2010,51.477565579999997,-0.014228650000000001
Greenwich,7,10,351,48,65,16,A210,PU,E,2010,26/05/2010,51.450805449999997,0.056573234000000007
Greenwich,0,80,1653,23,510,148,A2,PU,E,2010,24/06/2010,51.455927320000001,0.056803449999999998
Greenwich,0,1,243,2,23,2,A2041,PU,N,2010,27/05/2010,51.505760899999999,0.116687389
Greenwich,12,48,621,17,187,73,A2,PU,E,2010,07/05/2010,51.47341514,-0.018728811000000001
Greenwich,8,18,798,87,198,65,A206,PU,E,2010,22/03/2010,51.490718000000001,0.072774342000000006
Greenwich,0,117,2113,24,623,161,A2,PU,N,2010,30/06/2010,51.471561389999998,0.026591427000000001
Greenwich,4,25,555,10,132,6,A2213,PU,N,2010,14/05/2010,51.456453400000001,0.026598697000000001
Greenwich,0,75,1600,21,488,173,A2,PU,E,2010,10/05/2010,51.459820610000001,0.034679789000000003
Greenwich,0,12,615,14,154,66,A2016,PU,E,2010,22/09/2010,51.49838432,0.10683640300000001
Greenwich,0,102,1637,15,517,139,A102,PU,N,2010,20/09/2010,51.488691179999996,0.013623388
Greenwich,0,94,1862,21,553,176,A102,PU,N,2010,16/09/2010,51.483537990000002,0.020439413
