borough,PC,MV,CAR,BUS,LGV,HGV,Road,RCat,iDir,Year,dCount,lat,lng
Redbridge,7,8,520,11,68,7,A11,PU,N,2016,20/09/2016,51.600180430000002,0.019995651
Redbridge,12,11,629,16,107,7,A114,PU,N,2016,12/10/2016,51.566194860000003,0.024837702999999999
Redbridge,2,3,344,7,44,7,A110,PU,N,2016,16/05/2016,51.625609949999998,0.021125011000000003
Redbridge,2,5,510,7,61,6,A1009,PU,E,2016,13/05/2016,51.602896459999997,0.034556943
Redbridge,0,47,1692,13,545,111,A12,PU,E,2016,27/04/2016,51.573428219999997,0.022561502999999997
Redbridge,2,31,1432,18,266,68,A12,PU,E,2016,13/06/2016,51.575195290000003,0.091047733000000006
Redbridge,17,19,1170,39,202,18,A118,PU,E,2016,20/05/2016,51.557059299999999,0.066556564999999998
Redbridge,15,14,667,15,81,13,A104,PU,N,2016,17/05/2016,51.614286749999998,0.024868567999999997
Redbridge,4,11,608,4,110,9,A113,PU,N,2016,24/05/2016,51.600070469999999,0.041939357000000003
Redbridge,0,29,2113,8,635,239,A406,PU,N,2016,25/04/2016,51.57208189,0.048333212
Redbridge,7,12,906,38,120,14,A118,PU,E,2016,28/06/2016,51.559688489999999,0.080107429999999993
Redbridge,0,53,3188,21,861,285,A406,PU,N,2016,06/07/2016,51.581300579999997,0.040520421000000001
