borough,PC,MV,CAR,BUS,LGV,HGV,Road,RCat,iDir,Year,dCount,lat,lng
Redbridge,10,14,503,12,62,17,A11,PU,N,2011,28/09/2011,51.600180430000002,0.019995651
Redbridge,0,45,2963,21,682,277,A406,PU,E,2011,21/10/2011,51.595507859999998,0.019788316
Redbridge,15,21,1321,15,160,92,A104,PU,N,2011,12/10/2011,51.606754899999999,0.019420955
Redbridge,0,44,1539,7,421,180,A12,PU,E,2011,07/04/2011,51.573428219999997,0.022561502999999997
Redbridge,1,6,653,7,94,22,A118,PU,E,2011,10/06/2011,51.55792976,0.075829037000000002
Redbridge,0,50,1735,17,228,62,A12,PU,E,2011,21/10/2011,51.575195290000003,0.091047733000000006
Redbridge,0,46,2111,22,382,177,A12,PU,E,2011,13/06/2011,51.577172490000002,0.034851115000000002
Redbridge,8,11,537,13,81,26,A104,PU,N,2011,17/05/2011,51.614286749999998,0.024868567999999997
Redbridge,1,6,624,3,105,23,A113,PU,N,2011,15/07/2011,51.600070469999999,0.041939357000000003
Redbridge,0,29,2353,13,477,363,A406,PU,N,2011,12/09/2011,51.57208189,0.048333212
Redbridge,0,18,2446,13,633,495,A406,PU,N,2011,05/04/2011,51.581300579999997,0.040520421000000001
