borough,PC,MV,CAR,BUS,LGV,HGV,Road,RCat,iDir,Year,dCount,lat,lng
Redbridge,4,37,852,9,111,64,A12,PU,E,2013,25/06/2013,51.576604269999997,0.06224739
Redbridge,1,40,3394,23,714,288,A406,PU,E,2013,03/06/2013,51.595507859999998,0.019788316
Redbridge,10,18,1060,14,163,38,A104,PU,N,2013,24/04/2013,51.606754899999999,0.019420955
Redbridge,5,19,657,12,100,14,A11,PU,N,2013,19/04/2013,51.573525019999998,0.016937549
Redbridge,0,33,1934,31,484,163,A12,PU,E,2013,15/03/2013,51.573428219999997,0.022561502999999997
Redbridge,2,8,855,5,132,23,A118,PU,E,2013,20/03/2013,51.55792976,0.075829037000000002
Redbridge,0,30,1385,15,345,38,A12,PU,E,2013,03/10/2013,51.575195290000003,0.091047733000000006
Redbridge,5,5,416,3,35,7,A114,PU,N,2013,20/05/2013,51.557194180000003,0.025303474999999999
Redbridge,4,3,407,9,31,9,A116,PU,E,2013,26/09/2013,51.562910240000001,0.032771497999999996
Redbridge,7,4,358,18,36,12,A123,PU,N,2013,17/04/2013,51.545504289999997,0.07670568400000001
Redbridge,3,54,2148,21,386,147,A12,PU,E,2013,09/09/2013,51.577172490000002,0.034851115000000002
Redbridge,0,46,2764,18,1023,252,A406,PU,N,2013,24/06/2013,51.581300579999997,0.040520421000000001
Redbridge,0,14,997,9,258,81,M11,TM,N,2013,25/09/2013,51.592043609999997,0.038114387999999999
