borough,PC,MV,CAR,BUS,LGV,HGV,Road,RCat,iDir,Year,dCount,lat,lng
Hounslow,9,31,922,15,153,71,A4,PU,E,2011,10/10/2011,51.4929323,-0.28726749499999998
Hounslow,2,10,768,22,105,36,A4,PU,E,2011,15/09/2011,51.47748069,-0.40304953399999999
Hounslow,0,28,1846,12,266,71,A316,PU,E,2011,16/05/2011,51.434141510000003,-0.39017451299999995
Hounslow,0,15,1107,12,149,56,A4,PU,E,2011,17/06/2011,51.482075170000002,-0.34528185200000006
Hounslow,8,9,408,22,70,18,A315,PU,E,2011,14/06/2011,51.462633439999998,-0.38917218600000003
Hounslow,2,5,315,7,61,10,A3063,PU,N,2011,13/09/2011,51.471744219999998,-0.37819641299999995
Hounslow,0,27,1759,11,226,87,A312,PU,N,2011,07/04/2011,51.494973219999999,-0.40985732200000002
Hounslow,0,52,2445,35,368,158,M4,TM,E,2011,12/05/2011,51.495078380000002,-0.34913282499999998
Hounslow,0,69,2227,47,410,109,A4,PU,E,2011,13/10/2011,51.488227459999997,-0.273039904
Hounslow,0,10,1182,8,165,102,A312,PU,N,2011,06/06/2011,51.490181219999997,-0.41124840799999995
Hounslow,0,29,1827,13,303,102,A316,PU,N,2011,25/05/2011,51.426704100000002,-0.40525175600000002
Hounslow,8,12,217,19,38,11,A3002,PU,N,2011,20/05/2011,51.486034889999999,-0.30769038900000001
Hounslow,4,3,529,7,58,14,A3005,PU,N,2011,09/09/2011,51.489636189999999,-0.37151187799999996
Hounslow,12,34,902,9,205,92,A406,PU,N,2011,19/09/2011,51.497803789999999,-0.28218654600000004
Hounslow,0,67,2143,40,443,135,A4,PU,E,2011,14/06/2011,51.49055165,-0.280053567
Hounslow,0,95,2491,42,444,115,A4,PU,E,2011,21/06/2011,51.489370839999999,-0.24706898100000002
Hounslow,6,7,298,10,28,16,A314,PU,N,2011,03/10/2011,51.43953432,-0.38998492499999998
Hounslow,0,34,2038,30,345,64,M4,TM,E,2011,29/06/2011,51.491218770000003,-0.29309363999999999
Hounslow,0,12,1098,3,156,93,A312,PU,N,2011,06/04/2011,51.475706600000002,-0.40483945799999999
Hounslow,25,19,324,25,59,18,A315,PU,E,2011,23/06/2011,51.492721150000001,-0.27287009600000001
Hounslow,3,8,421,38,46,19,A4,PU,E,2011,07/04/2011,51.479451320000003,-0.40976354399999998
Hounslow,6,18,1211,30,202,69,A4,PU,E,2011,04/05/2011,51.475245549999997,-0.394775814
Hounslow,5,6,412,56,60,24,A315,PU,E,2011,05/05/2011,51.467084479999997,-0.36641204799999999
Hounslow,2,3,508,54,57,19,A3006,PU,N,2011,12/05/2011,51.467747690000003,-0.36883590299999996
Hounslow,6,20,1467,11,189,44,A4,PU,E,2011,09/06/2011,51.487147849999999,-0.31629128499999998
