borough,PC,MV,CAR,BUS,LGV,HGV,Road,RCat,iDir,Year,dCount,lat,lng
Hounslow,14,38,1093,18,187,59,A4,PU,E,2012,27/06/2012,51.4929323,-0.28726749499999998
Hounslow,0,32,1752,18,239,74,A316,PU,E,2012,10/09/2012,51.434141510000003,-0.39017451299999995
Hounslow,5,6,417,7,64,15,A3063,PU,N,2012,02/05/2012,51.462728239999997,-0.37648624200000003
Hounslow,0,42,2426,34,401,79,A4,PU,E,2012,19/04/2012,51.488227459999997,-0.273039904
Hounslow,0,11,1483,9,272,72,A312,PU,N,2012,19/09/2012,51.490181219999997,-0.41124840799999995
Hounslow,0,26,1874,14,307,91,A316,PU,N,2012,23/04/2012,51.426704100000002,-0.40525175600000002
Hounslow,2,15,751,21,134,67,A312,PU,N,2012,20/04/2012,51.462716749999998,-0.41508144000000002
Hounslow,0,57,2249,50,337,74,A4,PU,E,2012,28/03/2012,51.49055165,-0.280053567
Hounslow,3,91,1818,39,302,103,A4,PU,E,2012,23/05/2012,51.489370839999999,-0.24706898100000002
Hounslow,0,63,2081,46,273,85,M4,TM,E,2012,13/06/2012,51.491218770000003,-0.29309363999999999
Hounslow,11,46,655,16,116,27,A316,PU,N,2012,20/06/2012,51.48099526,-0.25889706299999998
Hounslow,8,6,355,16,56,14,A314,PU,N,2012,07/09/2012,51.462594559999999,-0.36686028399999998
Hounslow,7,16,1133,29,155,76,A4,PU,E,2012,25/10/2012,51.475245549999997,-0.394775814
