borough,PC,MV,CAR,BUS,LGV,HGV,Road,RCat,iDir,Year,dCount,lat,lng
Hounslow,0,12,1084,13,103,49,A4,PU,E,2010,08/10/2010,51.4929323,-0.28726749499999998
Hounslow,6,8,627,10,56,21,A310,PU,E,2010,07/09/2010,51.47104496,-0.32840288499999998
Hounslow,9,2,369,32,57,12,A3006,PU,N,2010,20/10/2010,51.469175799999995,-0.37454407200000001
Hounslow,2,15,1319,4,194,113,A312,PU,N,2010,22/04/2010,51.494973219999999,-0.40985732200000002
Hounslow,1,20,1527,5,200,103,A312,PU,N,2010,21/04/2010,51.490181219999997,-0.41124840799999995
Hounslow,2,6,207,16,28,34,A315,PU,E,2010,01/07/2010,51.458105709999998,-0.40660463600000002
Hounslow,5,4,238,20,21,11,A3002,PU,N,2010,14/09/2010,51.486034889999999,-0.30769038900000001
Hounslow,5,25,1311,12,152,109,A4,PU,E,2010,16/09/2010,51.491344169999998,-0.30173186600000002
Hounslow,12,24,577,15,60,26,A310,PU,N,2010,09/06/2010,51.462102350000002,-0.33189666800000001
Hounslow,1,8,1408,19,125,68,A312,PU,E,2010,03/09/2010,51.462716749999998,-0.41508144000000002
Hounslow,8,15,290,4,47,11,A316,PU,N,2010,15/03/2010,51.490603659999998,-0.25134310500000001
Hounslow,12,35,1177,7,184,89,A406,PU,N,2010,16/03/2010,51.497803789999999,-0.28218654600000004
Hounslow,3,23,1041,11,110,65,A4,PU,E,2010,28/05/2010,51.49055165,-0.280053567
Hounslow,0,5,1049,8,63,34,A30,PU,N,2010,10/09/2010,51.447844340000003,-0.45216377899999999
Hounslow,0,9,1065,7,141,44,A4,PU,E,2010,01/10/2010,51.478533120000002,-0.36845117899999996
Hounslow,3,4,270,8,51,17,A244,PU,N,2010,23/04/2010,51.454119660000003,-0.40444054799999996
Hounslow,0,50,2035,30,286,111,M4,TM,E,2010,11/05/2010,51.491218770000003,-0.29309363999999999
Hounslow,0,16,1344,11,172,79,A312,PU,E,2010,22/10/2010,51.475706600000002,-0.40483945799999999
Hounslow,2,11,719,24,67,43,A314,PU,E,2010,29/06/2010,51.44487101,-0.38506291799999998
Hounslow,3,18,1167,23,121,41,A4,PU,E,2010,19/04/2010,51.475245549999997,-0.394775814
Hounslow,10,32,1999,14,235,101,A4,PU,N,2010,26/03/2010,51.487147849999999,-0.31629128499999998
