borough,PC,MV,CAR,BUS,LGV,HGV,Road,RCat,iDir,Year,dCount,lat,lng
Hounslow,22,17,538,14,112,18,A310,PU,N,2016,12/09/2016,51.47104496,-0.32840288499999998
Hounslow,14,6,352,16,51,8,A244,PU,N,2016,27/09/2016,51.43901503,-0.419225615
Hounslow,2,16,1177,5,290,105,A312,PU,N,2016,11/04/2016,51.490181219999997,-0.41124840799999995
Hounslow,33,7,179,4,31,3,A3000,PU,E,2016,07/09/2016,51.49056418,-0.27295160899999998
Hounslow,2,31,1846,8,337,72,A316,PU,N,2016,26/05/2016,51.426704100000002,-0.40525175600000002
Hounslow,9,7,537,8,80,5,A3005,PU,N,2016,09/05/2016,51.489636189999999,-0.37151187799999996
Hounslow,12,34,987,14,235,42,A4,PU,E,2016,15/04/2016,51.491344169999998,-0.30173186600000002
Hounslow,17,14,536,13,106,19,A310,PU,N,2016,22/04/2016,51.462102350000002,-0.33189666800000001
Hounslow,10,22,1319,13,204,46,A4,PU,E,2016,30/06/2016,51.478533120000002,-0.36845117899999996
Hounslow,7,7,418,6,83,12,A315,PU,E,2016,04/05/2016,51.455924660000001,-0.41819538299999998
Hounslow,23,38,1490,16,325,70,A4,PU,E,2016,10/05/2016,51.487147849999999,-0.31629128499999998
