borough,PC,MV,CAR,BUS,LGV,HGV,Road,RCat,iDir,Year,dCount,lat,lng
Hounslow,16,34,1020,14,206,61,A4,PU,E,2015,12/05/2015,51.492171210000002,-0.28441499199999998
Hounslow,0,35,1667,11,305,53,A316,PU,E,2015,02/07/2015,51.434141510000003,-0.39017451299999995
Hounslow,11,25,1092,14,189,43,A4,PU,E,2015,23/04/2015,51.482075170000002,-0.34528185200000006
Hounslow,6,22,1419,7,285,122,A312,PU,N,2015,11/06/2015,51.494973219999999,-0.40985732200000002
Hounslow,0,36,2767,26,407,116,M4,TM,E,2015,18/09/2015,51.495078380000002,-0.34913282499999998
Hounslow,9,65,2203,40,524,116,A4,PU,E,2015,09/09/2015,51.488227459999997,-0.273039904
Hounslow,5,21,1249,10,290,99,A312,PU,N,2015,24/06/2015,51.490181219999997,-0.41124840799999995
Hounslow,1,24,1726,9,307,83,A316,PU,N,2015,22/09/2015,51.426704100000002,-0.40525175600000002
Hounslow,11,27,802,84,175,65,A315,PU,E,2015,03/07/2015,51.46852604,-0.36016961799999997
Hounslow,10,34,886,7,251,64,A406,PU,N,2015,06/10/2015,51.497803789999999,-0.28218654600000004
Hounslow,0,24,239,4,77,16,A4,PU,E,2015,13/10/2015,51.49055165,-0.280053567
Hounslow,4,10,695,7,110,32,A30,PU,E,2015,20/05/2015,51.447844340000003,-0.45216377899999999
Hounslow,10,105,2329,38,558,100,A4,PU,E,2015,16/04/2015,51.489370839999999,-0.24706898100000002
Hounslow,0,43,1968,34,465,126,M4,TM,E,2015,21/10/2015,51.491218770000003,-0.29309363999999999
Hounslow,6,17,1024,8,247,86,A312,PU,N,2015,29/09/2015,51.474138979999999,-0.40528291700000002
Hounslow,13,7,498,9,84,21,A314,PU,N,2015,15/10/2015,51.445969069999997,-0.38382977799999995
Hounslow,21,23,1509,41,243,53,A4,PU,E,2015,06/07/2015,51.475245549999997,-0.394775814
