borough,PC,MV,CAR,BUS,LGV,HGV,Road,RCat,iDir,Year,dCount,lat,lng
Hounslow,11,36,1148,14,183,49,A4,PU,E,2013,24/04/2013,51.4929323,-0.28726749499999998
Hounslow,3,10,904,22,105,34,A4,PU,E,2013,05/06/2013,51.47748069,-0.40304953399999999
Hounslow,34,40,783,21,75,64,A205,PU,E,2013,01/07/2013,51.48985553,-0.28594235600000001
Hounslow,2,21,1354,12,154,29,A4,PU,E,2013,03/07/2013,51.482075170000002,-0.34528185200000006
Hounslow,1,15,1378,9,281,131,A312,PU,N,2013,14/05/2013,51.494973219999999,-0.40985732200000002
Hounslow,0,68,2304,24,455,101,M4,TM,E,2013,30/09/2013,51.495078380000002,-0.34913282499999998
Hounslow,0,21,1354,12,237,122,A312,PU,N,2013,04/10/2013,51.490181219999997,-0.41124840799999995
Hounslow,10,12,558,16,122,46,A312,PU,E,2013,24/06/2013,51.438471579999998,-0.383331845
Hounslow,14,10,331,15,53,11,A315,PU,E,2013,10/09/2013,51.476478569999998,-0.33108428499999998
Hounslow,0,36,1761,15,314,72,A316,PU,N,2013,24/06/2013,51.426704100000002,-0.40525175600000002
Hounslow,25,42,1074,7,126,85,A406,PU,N,2013,24/06/2013,51.497803789999999,-0.28218654600000004
Hounslow,5,3,307,16,27,4,A3005,PU,N,2013,06/09/2013,51.471592440000002,-0.36725893500000001
Hounslow,1,54,2210,25,332,119,A4,PU,E,2013,24/09/2013,51.49055165,-0.280053567
Hounslow,0,132,2511,46,607,114,A4,PU,E,2013,11/06/2013,51.489370839999999,-0.24706898100000002
Hounslow,7,13,723,16,112,34,A312,PU,N,2013,18/03/2013,51.441331920000003,-0.389921715
Hounslow,3,4,401,4,50,19,A3063,PU,N,2013,13/05/2013,51.468149060000002,-0.378323884
Hounslow,0,65,2249,39,481,113,M4,TM,E,2013,10/06/2013,51.491218770000003,-0.29309363999999999
Hounslow,2,15,1064,10,238,117,A312,PU,N,2013,21/03/2013,51.475706600000002,-0.40483945799999999
Hounslow,5,4,328,11,34,4,A3005,PU,N,2013,17/06/2013,51.480554210000001,-0.36506675100000002
Hounslow,11,34,1233,20,241,40,A4,PU,E,2013,18/04/2013,51.487147849999999,-0.31629128499999998
