borough,PC,MV,CAR,BUS,LGV,HGV,Road,RCat,iDir,Year,dCount,lat,lng
Tower Hamlets,1,40,2297,12,387,185,A12,PU,E,2010,11/06/2010,51.518228460000003,-0.0098659190000000008
Tower Hamlets,59,57,903,45,211,46,A11,PU,E,2010,07/07/2010,51.526872679999997,-0.026500551000000001
Tower Hamlets,15,101,908,22,263,116,A13,PU,E,2010,16/03/2010,51.511304340000002,-0.0098794699999999996
Tower Hamlets,20,13,290,23,96,21,A107,PU,E,2010,01/10/2010,51.525279910000002,-0.054968994000000007
Tower Hamlets,9,11,276,22,85,36,A1205,PU,N,2010,27/04/2010,51.52040238,-0.032113656000000004
Tower Hamlets,20,53,492,33,117,48,A13,PU,N,2010,23/06/2010,51.512793119999998,-0.040080017999999995
Tower Hamlets,55,48,315,38,115,36,A11,PU,N,2010,15/03/2010,51.517550630000002,-0.066108465000000005
Tower Hamlets,30,89,1099,35,173,104,A3211,PU,N,2010,30/04/2010,51.509615949999997,-0.075754014000000008
Tower Hamlets,38,29,466,61,94,41,A107,PU,N,2010,14/05/2010,51.533302669999998,-0.057222359
Tower Hamlets,4,44,680,19,124,56,A1206,PU,N,2010,19/05/2010,51.509544310000003,-0.010028228
Tower Hamlets,7,15,596,5,111,37,A1261,PU,E,2010,18/06/2010,51.509313429999999,-0.025097812000000001
Tower Hamlets,2,42,1660,10,572,190,A12,PU,N,2010,21/05/2010,51.531645480000002,-0.018364195999999999
Tower Hamlets,18,93,800,24,234,175,A1203,PU,N,2010,23/03/2010,51.509654169999997,-0.058430334
Tower Hamlets,47,31,438,4,198,110,A1202,PU,E,2010,19/10/2010,51.521117070000003,-0.075182755999999989
Tower Hamlets,1,117,2489,18,331,171,A1261,PU,E,2010,26/05/2010,51.5072318,-0.013659535
Tower Hamlets,17,10,307,28,74,29,A107,PU,E,2010,19/04/2010,51.529792139999998,-0.055930072999999997
Tower Hamlets,28,80,885,19,193,112,A1203,PU,N,2010,21/06/2010,51.50845099,-0.070528801000000002
Tower Hamlets,6,19,962,18,198,153,A13,PU,E,2010,09/06/2010,51.511692500000002,-0.0062596040000000002
Tower Hamlets,37,56,486,79,149,45,A11,PU,N,2010,12/03/2010,51.514873919999999,-0.072851674000000005
Tower Hamlets,3,65,1701,9,561,197,A12,PU,E,2010,06/05/2010,51.538284999999995,-0.026006896000000002
