borough,PC,MV,CAR,BUS,LGV,HGV,Road,RCat,iDir,Year,dCount,lat,lng
Tower Hamlets,1,60,1791,12,568,219,A12,PU,N,2015,10/09/2015,51.518228460000003,-0.0098659190000000008
Tower Hamlets,16,94,787,23,258,108,A13,PU,E,2015,15/05/2015,51.511304340000002,-0.0098794699999999996
Tower Hamlets,37,72,481,33,130,57,A13,PU,E,2015,10/06/2015,51.512793119999998,-0.040080017999999995
Tower Hamlets,24,4,153,18,27,8,A1206,PU,N,2015,15/04/2015,51.492085850000002,-0.0061067949999999999
Tower Hamlets,124,126,629,39,243,175,A3211,PU,E,2015,14/04/2015,51.509615949999997,-0.075754014000000008
Tower Hamlets,50,30,296,59,96,38,A107,PU,N,2015,02/07/2015,51.533302669999998,-0.057222359
Tower Hamlets,5,23,453,2,128,46,A1261,PU,E,2015,01/06/2015,51.509313429999999,-0.025097812000000001
Tower Hamlets,34,45,1010,21,305,177,A13,PU,E,2015,19/05/2015,51.513721580000002,0.0013234689999999999
Tower Hamlets,0,70,1828,26,627,235,A12,PU,E,2015,07/10/2015,51.531645480000002,-0.018364195999999999
Tower Hamlets,42,4,133,22,23,5,A1206,PU,N,2015,13/04/2015,51.492397709999999,-0.024532472999999999
Tower Hamlets,2,126,981,20,394,167,A1203,PU,E,2015,29/06/2015,51.510734480000004,-0.040658364000000002
Tower Hamlets,138,83,437,10,170,67,A1202,PU,N,2015,17/06/2015,51.521117070000003,-0.075182755999999989
Tower Hamlets,5,95,1816,20,544,247,A1261,PU,E,2015,22/05/2015,51.508685479999997,-0.0039410410000000002
Tower Hamlets,1,110,1394,12,459,219,A1261,PU,E,2015,19/06/2015,51.5072318,-0.013659535
Tower Hamlets,26,98,576,21,286,144,A1203,PU,E,2015,06/10/2015,51.50845099,-0.070528801000000002
Tower Hamlets,0,71,1966,11,724,225,A12,PU,N,2015,12/05/2015,51.538284999999995,-0.026006896000000002
