borough,PC,MV,CAR,BUS,LGV,HGV,Road,RCat,iDir,Year,dCount,lat,lng
Tower Hamlets,0,41,1518,10,426,202,A12,PU,N,2012,24/04/2012,51.518228460000003,-0.0098659190000000008
Tower Hamlets,22,61,833,21,253,133,A13,PU,E,2012,26/06/2012,51.511304340000002,-0.0098794699999999996
Tower Hamlets,45,35,315,47,72,57,A11,PU,E,2012,21/06/2012,51.517550630000002,-0.066108465000000005
Tower Hamlets,23,60,456,23,162,42,A13,PU,E,2012,11/07/2012,51.512525969999999,-0.034326682999999997
Tower Hamlets,15,89,1178,15,376,198,A13,PU,E,2012,23/04/2012,51.513721580000002,0.0013234689999999999
Tower Hamlets,0,82,1801,23,645,147,A12,PU,E,2012,19/09/2012,51.531645480000002,-0.018364195999999999
Tower Hamlets,7,99,880,23,347,198,A1203,PU,E,2012,30/03/2012,51.509654169999997,-0.058430334
Tower Hamlets,39,26,690,40,278,54,A1210,PU,N,2012,04/05/2012,51.511005050000001,-0.072726720999999994
Tower Hamlets,0,100,1055,23,296,197,A1203,PU,E,2012,02/10/2012,51.510734480000004,-0.040658364000000002
Tower Hamlets,1,113,1305,13,466,157,A1261,PU,E,2012,01/10/2012,51.508685479999997,-0.0039410410000000002
Tower Hamlets,30,28,449,30,130,37,A1261,PU,N,2012,05/07/2012,51.510420850000003,-0.026779282999999997
Tower Hamlets,0,123,1416,11,439,209,A1261,PU,E,2012,18/09/2012,51.5072318,-0.013659535
Tower Hamlets,8,44,754,20,297,149,A1203,PU,E,2012,21/09/2012,51.50845099,-0.070528801000000002
