borough,PC,MV,CAR,BUS,LGV,HGV,Road,RCat,iDir,Year,dCount,lat,lng
Tower Hamlets,1,67,1510,14,482,257,A12,PU,N,2014,21/05/2014,51.518228460000003,-0.0098659190000000008
Tower Hamlets,108,60,658,44,167,52,A11,PU,E,2014,02/07/2014,51.526872679999997,-0.026500551000000001
Tower Hamlets,33,48,913,23,315,164,A13,PU,E,2014,08/07/2014,51.513721580000002,0.0013234689999999999
Tower Hamlets,0,66,1905,19,605,236,A12,PU,E,2014,08/10/2014,51.531645480000002,-0.018364195999999999
Tower Hamlets,11,94,697,27,334,146,A1203,PU,E,2014,04/06/2014,51.509654169999997,-0.058430334
Tower Hamlets,0,135,1379,26,370,331,A1203,PU,E,2014,09/05/2014,51.510734480000004,-0.040658364000000002
Tower Hamlets,3,95,1676,20,495,290,A1261,PU,E,2014,30/09/2014,51.508685479999997,-0.0039410410000000002
Tower Hamlets,2,121,1488,16,506,262,A1261,PU,E,2014,16/09/2014,51.5072318,-0.013659535
Tower Hamlets,11,40,884,17,305,190,A13,PU,E,2014,22/05/2014,51.511692500000002,-0.0062596040000000002
Tower Hamlets,31,22,283,18,61,21,A1206,PU,N,2014,24/06/2014,51.509155530000001,-0.026401627
Tower Hamlets,132,88,401,84,160,74,A11,PU,E,2014,10/10/2014,51.514873919999999,-0.072851674000000005
Tower Hamlets,0,65,1679,8,717,182,A12,PU,N,2014,28/04/2014,51.538284999999995,-0.026006896000000002
