borough,PC,MV,CAR,BUS,LGV,HGV,Road,RCat,iDir,Year,dCount,lat,lng
Tower Hamlets,3,53,1780,14,609,206,A12,PU,N,2016,18/05/2016,51.518228460000003,-0.0098659190000000008
Tower Hamlets,5,47,527,6,174,49,A1206,PU,N,2016,03/05/2016,51.509544310000003,-0.010028228
Tower Hamlets,30,41,1019,16,364,118,A13,PU,E,2016,18/04/2016,51.513721580000002,0.0013234689999999999
Tower Hamlets,48,11,220,16,67,8,A1205,PU,N,2016,13/04/2016,51.531332859999999,-0.040437253999999999
Tower Hamlets,0,149,1254,19,499,149,A1203,PU,E,2016,08/09/2016,51.510734480000004,-0.040658364000000002
Tower Hamlets,59,21,181,0,74,14,A1202,PU,N,2016,20/09/2016,51.51148027,-0.06881553
Tower Hamlets,1,108,1576,14,496,241,A1261,PU,E,2016,21/04/2016,51.5072318,-0.013659535
Tower Hamlets,185,45,376,22,109,23,A11,PU,E,2016,19/09/2016,51.519895329999997,-0.055630853000000001
Tower Hamlets,9,23,344,10,121,40,A1203,PU,N,2016,13/06/2016,51.511890309999998,-0.042021124999999999
Tower Hamlets,0,112,951,11,423,150,A1203,PU,E,2016,21/09/2016,51.50887625,-0.025837262000000003
