borough,PC,MV,CAR,BUS,LGV,HGV,Road,RCat,iDir,Year,dCount,lat,lng
Richmond upon Thames,7,10,226,2,39,9,B353,BU,N,2011,2011-10-17,51.465111266000001,-0.28859726800000002
Richmond upon Thames,15,11,304,5,52,8,B349,BU,N,2011,2011-10-10,51.471145551000006,-0.24602538899999998
Richmond upon Thames,2,1,164,3,23,1,C,CU,E,2011,2011-09-29,51.422266541999996,-0.37741698100000004
Richmond upon Thames,2,1,29,0,6,0,U,UU,E,2011,2011-06-24,51.467716938000002,-0.27862314399999999
Richmond upon Thames,0,0,10,0,1,0,U,UU,E,2011,2011-05-23,51.449380503999997,-0.38146425499999997
Richmond upon Thames,1,0,6,0,0,0,U,UU,E,2011,2011-10-11,51.435299843000003,-0.330269068
Richmond upon Thames,1,0,25,0,3,1,U,UU,N,2011,2011-10-12,51.484193009999998,-0.286125878
Richmond upon Thames,2,0,20,0,1,0,U,UU,E,2011,2011-06-20,51.429377160000001,-0.34699927200000003
Richmond upon Thames,12,8,386,19,45,6,B358,BU,N,2011,2011-05-03,51.434778638999994,-0.34678992799999997
Richmond upon Thames,1,0,49,0,5,1,U,UU,E,2011,2011-10-06,51.445818221000003,-0.353600884
