borough,PC,MV,CAR,BUS,LGV,HGV,Road,RCat,iDir,Year,dCount,lat,lng
Richmond upon Thames,5,4,245,12,33,7,B358,BU,N,2013,2013-09-25,51.427084747999999,-0.340680871
Richmond upon Thames,5,6,231,2,39,9,B353,BU,N,2013,2013-10-14,51.465111266000001,-0.28859726800000002
Richmond upon Thames,24,11,280,4,53,9,B349,BU,N,2013,2013-10-07,51.471145551000006,-0.24602538899999998
Richmond upon Thames,4,4,237,3,27,2,C,CU,E,2013,2013-05-13,51.453134626999997,-0.35849028899999996
Richmond upon Thames,3,2,182,3,23,2,C,CU,E,2013,2013-09-26,51.422266541999996,-0.37741698100000004
Richmond upon Thames,3,2,40,0,8,0,U,UU,E,2013,2013-06-21,51.467716938000002,-0.27862314399999999
Richmond upon Thames,0,0,6,0,1,0,U,UU,E,2013,2013-05-20,51.449380503999997,-0.38146425499999997
Richmond upon Thames,1,0,9,0,1,0,U,UU,E,2013,2013-10-08,51.435097631000005,-0.33059295699999997
Richmond upon Thames,1,0,17,0,2,0,U,UU,N,2013,2013-10-09,51.484193009999998,-0.286125878
Richmond upon Thames,2,0,20,0,1,0,U,UU,E,2013,2013-06-17,51.429377160000001,-0.34699927200000003
Richmond upon Thames,9,7,431,16,57,10,B358,BU,N,2013,2013-04-30,51.434778638999994,-0.34678992799999997
Richmond upon Thames,1,0,53,0,11,1,U,UU,E,2013,2013-10-03,51.445818221000003,-0.353600884
