borough,PC,MV,CAR,BUS,LGV,HGV,Road,RCat,iDir,Year,dCount,lat,lng
Richmond upon Thames,11,6,231,18,31,2,B358,BU,N,2015,2015-09-30,51.427084747999999,-0.340680871
Richmond upon Thames,10,6,231,0,41,4,B353,BU,N,2015,2015-10-19,51.465111266000001,-0.28859726800000002
Richmond upon Thames,18,12,293,3,60,8,B349,BU,N,2015,2015-10-12,51.471145551000006,-0.24602538899999998
Richmond upon Thames,4,2,164,3,26,3,C,CU,E,2015,2015-10-01,51.422266541999996,-0.37741698100000004
Richmond upon Thames,1,1,29,0,6,0,U,UU,E,2015,2015-06-19,51.467716938000002,-0.27862314399999999
Richmond upon Thames,0,0,11,0,2,0,U,UU,E,2015,2015-05-18,51.449380503999997,-0.38146425499999997
Richmond upon Thames,0,0,11,0,1,0,U,UU,E,2015,2015-10-13,51.435097631000005,-0.33059295699999997
Richmond upon Thames,2,0,22,0,5,0,U,UU,N,2015,2015-10-14,51.484193009999998,-0.286125878
Richmond upon Thames,1,0,37,0,5,0,U,UU,E,2015,2015-06-15,51.429377160000001,-0.34699927200000003
Richmond upon Thames,14,5,403,17,60,4,B358,BU,N,2015,2015-04-28,51.435133016000002,-0.34705048999999999
Richmond upon Thames,1,0,53,0,8,0,U,UU,E,2015,2015-10-08,51.445818221000003,-0.353600884
