borough,PC,MV,CAR,BUS,LGV,HGV,Road,RCat,iDir,Year,dCount,lat,lng
Barnet,4,66,2618,13,653,280,A1,PU,E,2014,07/10/2014,51.589078239999999,-0.20425690499999999
Barnet,4,30,1480,20,323,127,A1,PR,N,2014,01/07/2014,51.640848409999997,-0.25626411300000002
Barnet,2,59,1596,37,438,92,A41,PU,N,2014,19/05/2014,51.573101739999998,-0.21210202399999997
Barnet,0,41,1700,3,534,219,A406,PU,E,2014,24/04/2014,51.571936870000002,-0.23017136800000002
Barnet,1,18,916,11,215,79,A41,PU,N,2014,23/10/2014,51.595550529999997,-0.23374381299999999
Barnet,0,46,1913,9,487,168,A406,PU,E,2014,05/06/2014,51.590855959999999,-0.191193955
Barnet,2,74,2335,20,632,283,A1,PU,E,2014,09/09/2014,51.589618889999997,-0.198461147
Barnet,1,28,1220,19,260,115,A1,PU,E,2014,02/10/2014,51.62102531,-0.253557068
Barnet,1,42,1559,34,318,96,A41,PU,N,2014,08/07/2014,51.581049440000001,-0.22622345600000002
Barnet,0,57,2325,28,749,274,A406,PU,E,2014,08/07/2014,51.574675560000003,-0.22098769500000001
Barnet,1,49,1822,10,439,178,A406,PU,E,2014,18/09/2014,51.605830879999999,-0.159550095
Barnet,0,28,1400,6,344,130,A1,PR,N,2014,16/05/2014,51.649760280000002,-0.25086287099999999
Barnet,0,37,1722,8,457,192,A406,PU,N,2014,25/04/2014,51.586194110000001,-0.20971157300000001
Barnet,1,46,1690,19,286,136,A1,PU,N,2014,03/07/2014,51.613654629999999,-0.241707328
Barnet,0,21,1278,6,266,96,A1,PU,E,2014,25/04/2014,51.595297459999998,-0.21700571800000001
Barnet,1,26,1077,9,238,89,A1,PU,E,2014,17/09/2014,51.589795479999999,-0.21000307899999998
Barnet,1,4,350,7,35,5,A5,PU,N,2014,06/10/2014,51.625256569999998,-0.29673644500000002
Barnet,2,12,940,8,141,46,A41,PR,N,2014,17/06/2014,51.626071369999998,-0.29092692800000003
Barnet,2,33,1718,23,256,87,A41,PU,E,2014,19/05/2014,51.587089679999998,-0.23320584100000002
Barnet,0,25,1719,16,553,176,A406,PU,N,2014,22/10/2014,51.594795320000003,-0.18425171000000001
Barnet,1,47,1785,18,441,200,A406,PU,N,2014,02/10/2014,51.57830835,-0.215058416
