borough,PC,MV,CAR,BUS,LGV,HGV,Road,RCat,iDir,Year,dCount,lat,lng
Barnet,2,41,2308,9,769,155,A1,PU,E,2010,01/09/2010,51.589078239999999,-0.20425690499999999
Barnet,0,26,1927,17,265,125,A1,PR,E,2010,17/05/2010,51.640848409999997,-0.25626411300000002
Barnet,2,37,1895,33,293,76,A41,PU,E,2010,22/03/2010,51.573101739999998,-0.21210202399999997
Barnet,1,1,374,9,25,5,A504,PU,N,2010,22/03/2010,51.589905280000004,-0.21721684600000002
Barnet,1,49,2451,6,908,366,A406,PU,E,2010,19/05/2010,51.571936870000002,-0.23017136800000002
Barnet,4,8,848,46,87,29,A5,PU,N,2010,17/03/2010,51.60118714,-0.26803595199999997
Barnet,1,18,1622,12,190,78,A41,PU,E,2010,08/06/2010,51.595550529999997,-0.23374381299999999
Barnet,0,24,1765,10,256,114,A406,PU,E,2010,08/09/2010,51.590855959999999,-0.191193955
Barnet,0,39,2204,22,403,171,A1,PU,E,2010,29/09/2010,51.589618889999997,-0.198461147
Barnet,0,26,1544,23,237,77,A1,PU,N,2010,09/07/2010,51.62102531,-0.253557068
Barnet,7,16,793,15,148,39,A5,PU,N,2010,16/03/2010,51.574914990000003,-0.23685287199999999
Barnet,3,34,2005,32,237,96,A41,PU,N,2010,27/04/2010,51.581049440000001,-0.22622345600000002
Barnet,2,51,2448,38,641,600,A406,PU,N,2010,27/05/2010,51.574675560000003,-0.22098769500000001
Barnet,0,21,1574,8,354,120,A406,PU,E,2010,06/10/2010,51.605830879999999,-0.159550095
Barnet,2,12,1361,21,181,200,A1,PR,N,2010,21/04/2010,51.649760280000002,-0.25086287099999999
Barnet,1,18,1750,20,103,50,A41,PU,E,2010,04/05/2010,51.621356079999998,-0.275935763
Barnet,4,31,1736,17,308,221,A406,PU,E,2010,07/09/2010,51.586194110000001,-0.20971157300000001
Barnet,1,4,647,29,51,15,A411,PU,E,2010,19/03/2010,51.652905420000003,-0.20896350499999999
Barnet,4,7,553,19,62,12,A504,PU,N,2010,23/03/2010,51.590036449999999,-0.22587342699999999
Barnet,1,17,1858,12,181,53,A1,PU,E,2010,22/09/2010,51.613654629999999,-0.241707328
Barnet,2,17,911,25,84,28,A5,PU,E,2010,30/06/2010,51.581320580000003,-0.24425465499999999
Barnet,0,6,745,6,37,16,A41,PR,N,2010,30/04/2010,51.634946200000009,-0.30143109299999998
Barnet,13,15,568,7,97,18,A1000,PU,N,2010,06/07/2010,51.594557709999997,-0.16895721499999999
Barnet,5,5,410,13,38,2,A5100,PU,E,2010,25/05/2010,51.614062259999997,-0.25093559199999999
Barnet,1,6,532,5,35,13,A41,PR,N,2010,23/06/2010,51.626071369999998,-0.29092692800000003
Barnet,0,25,1897,17,325,100,A41,PU,N,2010,12/10/2010,51.587089679999998,-0.23320584100000002
Barnet,1,23,2205,14,280,125,A406,PU,N,2010,27/09/2010,51.57830835,-0.215058416
Barnet,0,3,648,7,68,9,A5109,PR,E,2010,14/10/2010,51.632705020000003,-0.21698419899999999
