borough,PC,MV,CAR,BUS,LGV,HGV,Road,RCat,iDir,Year,dCount,lat,lng
Barnet,0,25,1106,19,285,137,M1,TM,N,2016,05/05/2016,51.587520740000002,-0.237952792
Barnet,3,6,420,8,60,9,A5,PU,N,2016,13/06/2016,51.613812160000002,-0.282721259
Barnet,8,13,395,27,67,8,A598,PU,N,2016,10/10/2016,51.598583589999997,-0.19666251399999998
Barnet,13,15,488,16,92,15,A1000,PU,N,2016,27/04/2016,51.621652679999997,-0.17653450600000001
Barnet,1,3,474,19,52,3,A5100,PU,E,2016,04/11/2016,51.618183559999999,-0.26811122100000001
Barnet,0,63,2309,21,613,272,A1,PU,E,2016,29/04/2016,51.589618889999997,-0.198461147
Barnet,1,32,1381,30,309,67,A41,PU,N,2016,10/06/2016,51.581049440000001,-0.22622345600000002
Barnet,2,4,441,7,61,10,A110,PU,E,2016,12/09/2016,51.64526987,-0.15144916
Barnet,4,6,396,14,58,7,A502,PU,N,2016,24/05/2016,51.586354280000002,-0.22024285399999999
Barnet,29,22,363,20,78,16,A1000,PU,N,2016,23/05/2016,51.585015689999999,-0.162556539
Barnet,4,5,524,15,92,11,A1003,PU,E,2016,28/04/2016,51.613547230000002,-0.152738285
Barnet,0,12,723,3,193,37,M1,TM,E,2016,15/09/2016,51.601512370000002,-0.23553406899999998
Barnet,0,8,423,5,48,9,A41,PR,N,2016,14/10/2016,51.634946200000009,-0.30143109299999998
Barnet,4,5,274,4,39,4,A5000,PU,E,2016,19/04/2016,51.599749770000003,-0.19706393600000002
Barnet,1,34,1693,22,358,84,A41,PU,E,2016,28/04/2016,51.587089679999998,-0.23320584100000002
Barnet,1,42,1685,15,527,166,A406,PU,N,2016,15/06/2016,51.57830835,-0.215058416
Barnet,1,4,320,8,47,6,A411,PR,E,2016,18/04/2016,51.644715079999997,-0.238193405
Barnet,2,24,1182,32,338,102,A406,PU,E,2016,04/05/2016,51.571936870000002,-0.23017136800000002
