borough,PC,MV,CAR,BUS,LGV,HGV,Road,RCat,iDir,Year,dCount,lat,lng
Kensington and Chelsea,13,55,1155,29,215,66,A4,PU,E,2015,22/09/2015,51.494742350000003,-0.18635748300000002
Kensington and Chelsea,42,27,280,14,78,11,A3218,PU,E,2015,30/09/2015,51.490518469999998,-0.18652511100000002
Kensington and Chelsea,26,39,517,24,177,47,A3220,PU,N,2015,27/04/2015,51.492010799999996,-0.192905036
Kensington and Chelsea,43,27,255,6,112,25,A3220,PU,E,2015,24/06/2015,51.480179799999995,-0.18205311899999999
Kensington and Chelsea,11,85,1507,34,320,79,A4,PU,E,2015,14/09/2015,51.493971180000003,-0.197581443
Kensington and Chelsea,17,23,435,15,119,44,A3220,PU,N,2015,22/06/2015,51.493166709999997,-0.20082562100000001
Kensington and Chelsea,108,67,633,61,138,36,A315,PU,E,2015,21/05/2015,51.50227297,-0.18602970600000002
Kensington and Chelsea,108,46,516,43,129,31,A402,PU,E,2015,10/09/2015,51.508714269999999,-0.200213215
Kensington and Chelsea,24,50,619,21,230,80,A3220,PU,N,2015,01/10/2015,51.503272510000002,-0.21483639100000002
Kensington and Chelsea,22,30,467,13,143,56,A3220,PU,E,2015,01/06/2015,51.498906720000001,-0.20688121500000001
Kensington and Chelsea,169,100,652,21,216,80,A3212,PU,E,2015,30/04/2015,51.483060539999997,-0.16953805199999999
Kensington and Chelsea,22,69,935,31,284,102,A3220,PU,N,2015,05/05/2015,51.486990380000002,-0.190986193
Kensington and Chelsea,0,145,1596,27,498,120,A40,PU,E,2015,01/07/2015,51.517428199999998,-0.21140033100000002
