borough,PC,MV,CAR,BUS,LGV,HGV,Road,RCat,iDir,Year,dCount,lat,lng
Barking and Dagenham,8,11,649,21,64,25,A124,PU,N,2013,22/10/2013,51.56040608,0.14807905699999999
Barking and Dagenham,3,5,806,24,100,16,A124,PU,E,2013,07/05/2013,51.561251759999998,0.151004473
Barking and Dagenham,4,30,2157,13,745,426,A13,PU,E,2013,22/04/2013,51.529441650000003,0.088950421999999987
Barking and Dagenham,0,59,1897,7,470,368,A13,PU,E,2013,03/10/2013,51.52536164,0.14657331800000001
Barking and Dagenham,1,5,315,11,60,45,A1306,PU,E,2013,21/06/2013,51.527310100000001,0.16093786400000001
Barking and Dagenham,5,8,704,2,70,22,A124,PU,E,2013,12/06/2013,51.539290889999997,0.072096594
Barking and Dagenham,0,34,1917,21,540,279,A13,PU,E,2013,07/06/2013,51.532357359999999,0.117921018
